dataID,dataSet,original_ID,country,state,locality,year,lat,lon
wiki1293,wikiaves,WA2287694,NA,MT,PoconÈ,2016,NA,NA
wiki1294,wikiaves,WA2643970,NA,MT,PoconÈ,2017,NA,NA
wiki1295,wikiaves,WA1085805,NA,MT,PoconÈ,2013,NA,NA
wiki1296,wikiaves,WA1281963,NA,MT,PoconÈ,2013,NA,NA
wiki1297,wikiaves,WA417935,NA,MT,PoconÈ,2011,NA,NA
wiki1298,wikiaves,WA15836,NA,MT,PoconÈ,2007,NA,NA
wiki1299,wikiaves,WA1807792,NA,MT,PoconÈ,2015,NA,NA
wiki1300,wikiaves,WA2592311,NA,MT,PoconÈ,2016,NA,NA
wiki1301,wikiaves,WA2308194,NA,MT,PoconÈ,2016,NA,NA
wiki1302,wikiaves,WA3251867,NA,MT,PoconÈ,2018,NA,NA
wiki1303,wikiaves,WA3470327,NA,MT,PoconÈ,2019,NA,NA
wiki1304,wikiaves,WA1672610,NA,MT,PoconÈ,2015,NA,NA
wiki1305,wikiaves,WA2490326,NA,MT,PoconÈ,2017,NA,NA
wiki1306,wikiaves,WA3541415,NA,MT,PoconÈ,2019,NA,NA
wiki1307,wikiaves,WA2526818,NA,MT,PoconÈ,2017,NA,NA
wiki1308,wikiaves,WA3460754,NA,MT,PoconÈ,2019,NA,NA
wiki1309,wikiaves,WA1877793,NA,MT,PoconÈ,2010,NA,NA
wiki1310,wikiaves,WA1756356,NA,MT,PoconÈ,2015,NA,NA
wiki1311,wikiaves,WA461203,NA,MT,PoconÈ,2011,NA,NA
wiki1312,wikiaves,WA423486,NA,MT,PoconÈ,1981,NA,NA
wiki1313,wikiaves,WA3452150,NA,MT,PoconÈ,2019,NA,NA
wiki1314,wikiaves,WA423483,NA,MT,PoconÈ,1981,NA,NA
wiki1315,wikiaves,WA1730052,NA,MT,PoconÈ,2014,NA,NA
wiki1316,wikiaves,WA1221827,NA,MT,PoconÈ,2013,NA,NA
wiki1317,wikiaves,WA1593333,NA,MT,PoconÈ,2014,NA,NA
wiki1318,wikiaves,WA1142359,NA,MT,PoconÈ,2013,NA,NA
wiki1319,wikiaves,WA831673,NA,MT,PoconÈ,2012,NA,NA
wiki1320,wikiaves,WA1072538,NA,MT,PoconÈ,2008,NA,NA
wiki1321,wikiaves,WA2189499,NA,MT,PoconÈ,2016,NA,NA
wiki1322,wikiaves,WA2935311,NA,MT,PoconÈ,2018,NA,NA
wiki1323,wikiaves,WA4000958,NA,MT,PoconÈ,2018,NA,NA
wiki1324,wikiaves,WA3992966,NA,MT,PoconÈ,2019,NA,NA
wiki1325,wikiaves,WA429150,NA,MT,PoconÈ,2011,NA,NA
wiki1326,wikiaves,WA2705228,NA,MT,PoconÈ,2017,NA,NA
wiki1327,wikiaves,WA3422299,NA,MT,PoconÈ,2019,NA,NA
wiki1328,wikiaves,WA1419760,NA,MT,PoconÈ,2014,NA,NA
wiki1329,wikiaves,WA2702203,NA,MT,PoconÈ,2017,NA,NA
wiki1330,wikiaves,WA1781851,NA,MT,PoconÈ,2015,NA,NA
wiki1331,wikiaves,WA2369193,NA,MT,PoconÈ,2016,NA,NA
wiki1332,wikiaves,WA3196613,NA,MT,PoconÈ,2017,NA,NA
wiki1333,wikiaves,WA2657960,NA,MT,PoconÈ,2017,NA,NA
wiki1334,wikiaves,WA3498323,NA,MT,PoconÈ,2019,NA,NA
wiki1335,wikiaves,WA3417792,NA,MT,PoconÈ,2019,NA,NA
wiki1336,wikiaves,WA1459098,NA,MT,PoconÈ,2014,NA,NA
wiki1337,wikiaves,WA993125,NA,MT,PoconÈ,2013,NA,NA
wiki1338,wikiaves,WA423485,NA,MT,PoconÈ,1981,NA,NA
wiki1339,wikiaves,WA2049856,NA,MT,PoconÈ,2014,NA,NA
wiki1340,wikiaves,WA3135335,NA,MT,PoconÈ,2018,NA,NA
wiki1341,wikiaves,WA1314731,NA,MT,PoconÈ,2013,NA,NA
wiki1342,wikiaves,WA2291846,NA,MT,PoconÈ,2016,NA,NA
wiki1343,wikiaves,WA426657,NA,MT,PoconÈ,2011,NA,NA
wiki1344,wikiaves,WA2618349,NA,MT,PoconÈ,2017,NA,NA
wiki1345,wikiaves,WA1368105,NA,MT,PoconÈ,2014,NA,NA
wiki1346,wikiaves,WA19867,NA,MT,PoconÈ,2005,NA,NA
wiki1347,wikiaves,WA1149786,NA,MT,PoconÈ,2013,NA,NA
wiki1348,wikiaves,WA1792957,NA,MT,PoconÈ,2015,NA,NA
wiki1349,wikiaves,WA3933301,NA,MT,PoconÈ,2020,NA,NA
wiki1350,wikiaves,WA731016,NA,MT,PoconÈ,2012,NA,NA
wiki1351,wikiaves,WA3516192,NA,MT,PoconÈ,2019,NA,NA
wiki1352,wikiaves,WA3025140,NA,MT,PoconÈ,2018,NA,NA
wiki1353,wikiaves,WA74322,NA,MT,PoconÈ,2009,NA,NA
wiki1354,wikiaves,WA771870,NA,MT,PoconÈ,2012,NA,NA
wiki1355,wikiaves,WA493277,NA,MT,PoconÈ,2010,NA,NA
wiki1356,wikiaves,WA348972,NA,MT,PoconÈ,2007,NA,NA
wiki1357,wikiaves,WA2015467,NA,MT,PoconÈ,2015,NA,NA
wiki1358,wikiaves,WA1915723,NA,MT,PoconÈ,2012,NA,NA
wiki1359,wikiaves,WA2236928,NA,MT,PoconÈ,2016,NA,NA
wiki1360,wikiaves,WA3010798,NA,MT,PoconÈ,2017,NA,NA
wiki1361,wikiaves,WA3295473,NA,MT,PoconÈ,2016,NA,NA
wiki1362,wikiaves,WA1315719,NA,MT,PoconÈ,2013,NA,NA
wiki1363,wikiaves,WA2662917,NA,MT,PoconÈ,2017,NA,NA
wiki1364,wikiaves,WA2028591,NA,MT,PoconÈ,2009,NA,NA
wiki1365,wikiaves,WA317052,NA,MT,PoconÈ,2010,NA,NA
wiki1366,wikiaves,WA1281962,NA,MT,PoconÈ,2013,NA,NA
wiki1367,wikiaves,WA2236937,NA,MT,PoconÈ,2016,NA,NA
wiki1368,wikiaves,WA772128,NA,MT,PoconÈ,2012,NA,NA
wiki1369,wikiaves,WA768806,NA,MT,PoconÈ,2012,NA,NA
wiki1370,wikiaves,WA415442,NA,MT,PoconÈ,2006,NA,NA
wiki1371,wikiaves,WA2637966,NA,MT,PoconÈ,2017,NA,NA
wiki1372,wikiaves,WA1491756,NA,MT,PoconÈ,2014,NA,NA
wiki1373,wikiaves,WA1595260,NA,MS,Corumb·,2014,NA,NA
wiki1374,wikiaves,WA918833,NA,MS,Corumb·,2006,NA,NA
wiki1375,wikiaves,WA1276758,NA,MS,Corumb·,2012,NA,NA
wiki1376,wikiaves,WA2825402,NA,MS,Corumb·,2017,NA,NA
wiki1377,wikiaves,WA2866623,NA,MS,Corumb·,2018,NA,NA
wiki1378,wikiaves,WA3855946,NA,MS,Corumb·,2016,NA,NA
wiki1379,wikiaves,WA386180,NA,MS,Corumb·,2011,NA,NA
wiki1380,wikiaves,WA1002157,NA,MS,Corumb·,2013,NA,NA
wiki1381,wikiaves,WA1392724,NA,MS,Corumb·,2014,NA,NA
wiki1382,wikiaves,WA1477477,NA,MS,Corumb·,2012,NA,NA
wiki1383,wikiaves,WA1913118,NA,MS,Corumb·,2015,NA,NA
wiki1384,wikiaves,WA1591772,NA,MS,Corumb·,2015,NA,NA
wiki1385,wikiaves,WA2991895,NA,MS,Corumb·,2014,NA,NA
wiki1386,wikiaves,WA1279020,NA,MS,Corumb·,2013,NA,NA
wiki1387,wikiaves,WA3464257,NA,MS,Corumb·,2019,NA,NA
wiki1388,wikiaves,WA2801320,NA,MS,Corumb·,2017,NA,NA
wiki1389,wikiaves,WA116283,NA,MS,Corumb·,2009,NA,NA
wiki1390,wikiaves,WA171547,NA,MS,Corumb·,2010,NA,NA
wiki1391,wikiaves,WA2760928,NA,MS,Corumb·,2017,NA,NA
wiki1392,wikiaves,WA129714,NA,MS,Corumb·,2009,NA,NA
wiki1393,wikiaves,WA277414,NA,MS,Corumb·,2009,NA,NA
wiki1394,wikiaves,WA2107005,NA,MS,Corumb·,2009,NA,NA
wiki1395,wikiaves,WA1002606,NA,MS,Corumb·,2012,NA,NA
wiki1396,wikiaves,WA1909672,NA,MS,Corumb·,2015,NA,NA
wiki1397,wikiaves,WA3956019,NA,MS,Corumb·,2019,NA,NA
wiki1398,wikiaves,WA256002,NA,MS,Corumb·,2010,NA,NA
wiki1399,wikiaves,WA2143827,NA,MS,Corumb·,2012,NA,NA
wiki1400,wikiaves,WA2509737,NA,MS,Corumb·,2017,NA,NA
wiki1401,wikiaves,WA3854294,NA,MS,Corumb·,2019,NA,NA
wiki1402,wikiaves,WA818961,NA,MS,Corumb·,2011,NA,NA
wiki1403,wikiaves,WA773542,NA,MS,Corumb·,2012,NA,NA
wiki1404,wikiaves,WA1276761,NA,MS,Corumb·,2012,NA,NA
wiki1405,wikiaves,WA91429,NA,MS,Corumb·,2009,NA,NA
wiki1406,wikiaves,WA1566358,NA,MS,Corumb·,2014,NA,NA
wiki1407,wikiaves,WA2359693,NA,MS,Corumb·,2016,NA,NA
wiki1408,wikiaves,WA1890866,NA,MS,Corumb·,2015,NA,NA
wiki1409,wikiaves,WA2250674,NA,MS,Corumb·,2016,NA,NA
wiki1410,wikiaves,WA1627300,NA,MS,Corumb·,2013,NA,NA
wiki1411,wikiaves,WA3031742,NA,MS,Corumb·,2018,NA,NA
wiki1412,wikiaves,WA931529,NA,MS,Corumb·,2012,NA,NA
wiki1413,wikiaves,WA3268045,NA,MS,Corumb·,2016,NA,NA
wiki1414,wikiaves,WA2593608,NA,MS,Corumb·,2007,NA,NA
wiki1415,wikiaves,WA3431784,NA,MS,Corumb·,2019,NA,NA
wiki1416,wikiaves,WA2242263,NA,MS,Corumb·,2016,NA,NA
wiki1417,wikiaves,WA3260313,NA,MS,Corumb·,2017,NA,NA
wiki1418,wikiaves,WA3260306,NA,MS,Corumb·,2011,NA,NA
wiki1419,wikiaves,WA670687,NA,MS,Corumb·,2004,NA,NA
wiki1420,wikiaves,WA3445282,NA,MS,Corumb·,2019,NA,NA
wiki1421,wikiaves,WA405855,NA,MS,Corumb·,2011,NA,NA
wiki1422,wikiaves,WA859226,NA,MS,Corumb·,2011,NA,NA
wiki1423,wikiaves,WA3855948,NA,MS,Corumb·,2016,NA,NA
wiki1424,wikiaves,WA2267067,NA,MS,Corumb·,2016,NA,NA
wiki1425,wikiaves,WA2655755,NA,MS,Corumb·,2017,NA,NA
wiki1426,wikiaves,WA650260,NA,MS,Corumb·,2011,NA,NA
wiki1427,wikiaves,WA3064654,NA,MS,Corumb·,2018,NA,NA
wiki1428,wikiaves,WA1057367,NA,MS,Corumb·,2013,NA,NA
wiki1429,wikiaves,WA711042,NA,MS,Corumb·,2012,NA,NA
wiki1430,wikiaves,WA1275876,NA,MS,Corumb·,2013,NA,NA
wiki1431,wikiaves,WA3577112,NA,MS,Corumb·,2019,NA,NA
wiki1432,wikiaves,WA799675,NA,MS,Corumb·,2012,NA,NA
wiki1433,wikiaves,WA3852419,NA,MS,Corumb·,2019,NA,NA
wiki1434,wikiaves,WA171524,NA,MS,Corumb·,2010,NA,NA
wiki1435,wikiaves,WA2359569,NA,MS,Corumb·,2016,NA,NA
wiki1436,wikiaves,WA421407,NA,MS,Corumb·,2009,NA,NA
wiki1437,wikiaves,WA2711254,NA,MS,Corumb·,2015,NA,NA
wiki1438,wikiaves,WA3066907,NA,MS,Corumb·,2012,NA,NA
wiki1439,wikiaves,WA2914779,NA,MS,Corumb·,2018,NA,NA
wiki1440,wikiaves,WA3855414,NA,MS,Corumb·,2019,NA,NA
wiki1441,wikiaves,WA149268,NA,MS,Corumb·,2009,NA,NA
wiki1442,wikiaves,WA3058778,NA,MS,Corumb·,2018,NA,NA
wiki1443,wikiaves,WA634280,NA,MS,Corumb·,2012,NA,NA
wiki1444,wikiaves,WA3855413,NA,MS,Corumb·,2019,NA,NA
wiki1445,wikiaves,WA799660,NA,MS,Corumb·,2012,NA,NA
wiki1446,wikiaves,WA421462,NA,MS,Corumb·,2009,NA,NA
wiki1447,wikiaves,WA711043,NA,MS,Corumb·,2012,NA,NA
wiki1448,wikiaves,WA3965482,NA,MS,Corumb·,2015,NA,NA
wiki1449,wikiaves,WA3954755,NA,MS,Corumb·,2006,NA,NA
wiki1450,wikiaves,WA2379988,NA,MS,Corumb·,2016,NA,NA
wiki1451,wikiaves,WA3741594,NA,MS,Corumb·,2019,NA,NA
wiki1452,wikiaves,WA3513922,NA,MS,Corumb·,2019,NA,NA
wiki1453,wikiaves,WA3577107,NA,MS,Corumb·,2019,NA,NA
wiki1454,wikiaves,WA2707148,NA,MS,Corumb·,2017,NA,NA
wiki1455,wikiaves,WA258933,NA,MS,Corumb·,2009,NA,NA
wiki1456,wikiaves,WA3432481,NA,MS,Corumb·,2019,NA,NA
wiki1457,wikiaves,WA1403693,NA,MS,Corumb·,2014,NA,NA
wiki1458,wikiaves,WA3482519,NA,MS,Corumb·,2019,NA,NA
wiki1459,wikiaves,WA3281153,NA,MS,Corumb·,2019,NA,NA
wiki1460,wikiaves,WA964056,NA,MS,Corumb·,2013,NA,NA
wiki1461,wikiaves,WA2414116,NA,MS,Corumb·,2016,NA,NA
wiki1462,wikiaves,WA2399600,NA,MS,Corumb·,2016,NA,NA
wiki1463,wikiaves,WA1924001,NA,MS,Corumb·,2015,NA,NA
wiki1464,wikiaves,WA2184736,NA,MS,Corumb·,2016,NA,NA
wiki1465,wikiaves,WA3760540,NA,MS,Corumb·,2019,NA,NA
wiki1466,wikiaves,WA2165,NA,MS,Corumb·,2008,NA,NA
wiki1467,wikiaves,WA2184718,NA,MS,Corumb·,2016,NA,NA
wiki1468,wikiaves,WA1272729,NA,MS,Corumb·,2014,NA,NA
wiki1469,wikiaves,WA2232375,NA,MS,Corumb·,2016,NA,NA
wiki1470,wikiaves,WA3024727,NA,MS,Corumb·,2016,NA,NA
wiki1471,wikiaves,WA2668158,NA,MS,Corumb·,2017,NA,NA
wiki1472,wikiaves,WA2347912,NA,MS,Corumb·,2016,NA,NA
wiki1473,wikiaves,WA3752110,NA,MS,Corumb·,2017,NA,NA
wiki1474,wikiaves,WA2911315,NA,MS,Corumb·,2018,NA,NA
wiki1475,wikiaves,WA2264330,NA,MS,Corumb·,2016,NA,NA
wiki1476,wikiaves,WA1424058,NA,MS,Corumb·,2014,NA,NA
wiki1477,wikiaves,WA3740016,NA,MS,Corumb·,2014,NA,NA
wiki1478,wikiaves,WA1425281,NA,MS,Corumb·,2012,NA,NA
wiki1479,wikiaves,WA908377,NA,MS,Corumb·,2013,NA,NA
wiki1480,wikiaves,WA3432045,NA,MS,Corumb·,2019,NA,NA
wiki1481,wikiaves,WA898299,NA,MS,Corumb·,2012,NA,NA
wiki1482,wikiaves,WA670685,NA,MS,Corumb·,2004,NA,NA
wiki1483,wikiaves,WA3513923,NA,MS,Corumb·,2019,NA,NA
wiki1484,wikiaves,WA325964,NA,MS,Corumb·,2009,NA,NA
wiki1485,wikiaves,WA3472590,NA,MS,Corumb·,2018,NA,NA
wiki1486,wikiaves,WA3891840,NA,MS,Corumb·,2013,NA,NA
wiki1487,wikiaves,WA1325378,NA,MS,Corumb·,2014,NA,NA
wiki1488,wikiaves,WA1120086,NA,MS,Corumb·,2013,NA,NA
wiki1489,wikiaves,WA3852435,NA,MS,Corumb·,2019,NA,NA
wiki1490,wikiaves,WA3058561,NA,MS,Corumb·,2018,NA,NA
wiki1491,wikiaves,WA3850563,NA,MS,Corumb·,2019,NA,NA
wiki1492,wikiaves,WA3855947,NA,MS,Corumb·,2016,NA,NA
wiki1493,wikiaves,WA317709,NA,MS,Corumb·,2009,NA,NA
wiki1494,wikiaves,WA3889662,NA,MS,Corumb·,2013,NA,NA
wiki1495,wikiaves,WA3760537,NA,MS,Corumb·,2019,NA,NA
wiki1496,wikiaves,WA2359844,NA,MS,Corumb·,2016,NA,NA
wiki1497,wikiaves,WA3760539,NA,MS,Corumb·,2019,NA,NA
wiki1498,wikiaves,WA3427948,NA,MS,Corumb·,2019,NA,NA
wiki1499,wikiaves,WA242148,NA,MS,Corumb·,2010,NA,NA
wiki1500,wikiaves,WA171191,NA,MS,Corumb·,2010,NA,NA
wiki1501,wikiaves,WA3260259,NA,MS,Corumb·,2016,NA,NA
wiki1502,wikiaves,WA2542406,NA,MS,Corumb·,2014,NA,NA
wiki1503,wikiaves,WA2302551,NA,MS,Corumb·,2016,NA,NA
wiki1504,wikiaves,WA75562,NA,MS,Corumb·,2009,NA,NA
wiki1505,wikiaves,WA3070792,NA,MS,Corumb·,2018,NA,NA
wiki1506,wikiaves,WA3466139,NA,MS,Corumb·,2019,NA,NA
wiki1507,wikiaves,WA2274175,NA,MS,Corumb·,2012,NA,NA
wiki1508,wikiaves,WA122059,NA,MS,Corumb·,2009,NA,NA
wiki1509,wikiaves,WA1969057,NA,MS,Corumb·,2014,NA,NA
wiki1510,wikiaves,WA3783412,NA,MS,Corumb·,2019,NA,NA
wiki1511,wikiaves,WA2274178,NA,MS,Corumb·,2012,NA,NA
wiki1512,wikiaves,WA3577108,NA,MS,Corumb·,2019,NA,NA
wiki1513,wikiaves,WA3577111,NA,MS,Corumb·,2019,NA,NA
wiki1514,wikiaves,WA181653,NA,MS,Corumb·,2010,NA,NA
wiki1515,wikiaves,WA399955,NA,MS,Corumb·,2005,NA,NA
wiki1516,wikiaves,WA2707147,NA,MS,Corumb·,2017,NA,NA
wiki1517,wikiaves,WA3636594,NA,MS,Corumb·,2020,NA,NA
wiki1518,wikiaves,WA1374776,NA,MS,Corumb·,2014,NA,NA
wiki1519,wikiaves,WA273908,NA,MS,Corumb·,2009,NA,NA
wiki1520,wikiaves,WA3751045,NA,MS,Corumb·,2019,NA,NA
wiki1521,wikiaves,WA3019481,NA,MS,Corumb·,2018,NA,NA
wiki1522,wikiaves,WA3327470,NA,MS,Corumb·,2014,NA,NA
wiki1523,wikiaves,WA3855415,NA,MS,Corumb·,2019,NA,NA
wiki1524,wikiaves,WA3260311,NA,MS,Corumb·,2017,NA,NA
wiki1525,wikiaves,WA3425434,NA,MS,Corumb·,2019,NA,NA
wiki1526,wikiaves,WA3047034,NA,MS,Corumb·,2018,NA,NA
wiki1527,wikiaves,WA394724,NA,MS,Corumb·,2011,NA,NA
wiki1528,wikiaves,WA403457,NA,MS,Corumb·,2011,NA,NA
wiki1529,wikiaves,WA1879173,NA,MS,Corumb·,2015,NA,NA
wiki1530,wikiaves,WA2663867,NA,MS,Corumb·,2016,NA,NA
wiki1531,wikiaves,WA736248,NA,MS,Corumb·,2012,NA,NA
wiki1532,wikiaves,WA3432480,NA,MS,Corumb·,2019,NA,NA
wiki1533,wikiaves,WA367661,NA,MS,Corumb·,2011,NA,NA
wiki1534,wikiaves,WA3120794,NA,MS,Corumb·,2018,NA,NA
wiki1535,wikiaves,WA286385,NA,MS,Corumb·,2010,NA,NA
wiki1536,wikiaves,WA3838630,NA,MS,Corumb·,2020,NA,NA
wiki1537,wikiaves,WA2265424,NA,MS,Corumb·,2015,NA,NA
wiki1538,wikiaves,WA2348767,NA,MS,Corumb·,2016,NA,NA
wiki1539,wikiaves,WA3636596,NA,MS,Corumb·,2020,NA,NA
wiki1540,wikiaves,WA3413154,NA,MS,Corumb·,2019,NA,NA
wiki1541,wikiaves,WA2325370,NA,MS,Corumb·,2016,NA,NA
wiki1542,wikiaves,WA2479862,NA,MS,Corumb·,2017,NA,NA
wiki1543,wikiaves,WA2295232,NA,MS,Corumb·,2016,NA,NA
wiki1544,wikiaves,WA600667,NA,MS,Corumb·,2005,NA,NA
wiki1545,wikiaves,WA3760536,NA,MS,Corumb·,2019,NA,NA
wiki1546,wikiaves,WA3260263,NA,MS,Corumb·,2018,NA,NA
wiki1547,wikiaves,WA1548285,NA,MS,Corumb·,2014,NA,NA
wiki1548,wikiaves,WA3056209,NA,MS,Corumb·,2018,NA,NA
wiki1549,wikiaves,WA281274,NA,MS,Corumb·,2010,NA,NA
wiki1550,wikiaves,WA458186,NA,MS,Corumb·,2011,NA,NA
wiki1551,wikiaves,WA3260319,NA,MS,Corumb·,2016,NA,NA
wiki1552,wikiaves,WA3854295,NA,MS,Corumb·,2019,NA,NA
wiki1553,wikiaves,WA2754252,NA,MS,Corumb·,2017,NA,NA
wiki1554,wikiaves,WA401677,NA,MS,Corumb·,2011,NA,NA
wiki1555,wikiaves,WA1969308,NA,MS,Corumb·,2016,NA,NA
wiki1556,wikiaves,WA2487366,NA,MS,Corumb·,2017,NA,NA
wiki1557,wikiaves,WA1998727,NA,MS,Corumb·,2015,NA,NA
wiki1558,wikiaves,WA379742,NA,MS,Corumb·,2011,NA,NA
wiki1559,wikiaves,WA1324750,NA,MS,Corumb·,2014,NA,NA
wiki1560,wikiaves,WA1830335,NA,MS,Corumb·,2015,NA,NA
wiki1561,wikiaves,WA2484461,NA,MS,Corumb·,2017,NA,NA
wiki1562,wikiaves,WA372952,NA,MS,Corumb·,2011,NA,NA
wiki1563,wikiaves,WA1148501,NA,MS,Corumb·,2013,NA,NA
wiki1564,wikiaves,WA2407626,NA,MS,Corumb·,2016,NA,NA
wiki1565,wikiaves,WA952135,NA,MS,Corumb·,2013,NA,NA
wiki1566,wikiaves,WA3428114,NA,MS,Corumb·,2019,NA,NA
wiki1567,wikiaves,WA788365,NA,MS,Corumb·,2012,NA,NA
wiki1568,wikiaves,WA3461807,NA,MS,Corumb·,2019,NA,NA
wiki1569,wikiaves,WA2403616,NA,MS,Corumb·,2016,NA,NA
wiki1570,wikiaves,WA3037970,NA,MS,Corumb·,2016,NA,NA
wiki1571,wikiaves,WA1002764,NA,MS,Corumb·,2013,NA,NA
wiki1572,wikiaves,WA2359842,NA,MS,Corumb·,2016,NA,NA
wiki1573,wikiaves,WA3465898,NA,MS,Corumb·,2019,NA,NA
wiki1574,wikiaves,WA386215,NA,MS,Corumb·,2011,NA,NA
wiki1575,wikiaves,WA3771190,NA,MS,Corumb·,2019,NA,NA
wiki1576,wikiaves,WA1916000,NA,MS,Corumb·,2015,NA,NA
wiki1577,wikiaves,WA959767,NA,MS,Corumb·,2013,NA,NA
wiki1578,wikiaves,WA1117407,NA,MS,Corumb·,2013,NA,NA
wiki1579,wikiaves,WA3027491,NA,MS,Corumb·,2018,NA,NA
wiki1580,wikiaves,WA709556,NA,MS,Corumb·,2012,NA,NA
wiki1581,wikiaves,WA169372,NA,MS,Corumb·,2010,NA,NA
wiki1582,wikiaves,WA1363189,NA,MS,Corumb·,2014,NA,NA
wiki1583,wikiaves,WA3260260,NA,MS,Corumb·,2016,NA,NA
wiki1584,wikiaves,WA2289442,NA,MS,Corumb·,2016,NA,NA
wiki1585,wikiaves,WA3590049,NA,MS,Corumb·,2019,NA,NA
wiki1586,wikiaves,WA963471,NA,MS,Corumb·,2013,NA,NA
wiki1587,wikiaves,WA2809271,NA,MS,Corumb·,2017,NA,NA
wiki1588,wikiaves,WA810203,NA,MS,Corumb·,2008,NA,NA
wiki1589,wikiaves,WA105269,NA,MS,Corumb·,2009,NA,NA
wiki1590,wikiaves,WA3260261,NA,MS,Corumb·,2016,NA,NA
wiki1591,wikiaves,WA3134392,NA,MS,Corumb·,2018,NA,NA
wiki1592,wikiaves,WA3434742,NA,MS,Corumb·,2019,NA,NA
wiki1593,wikiaves,WA386177,NA,MS,Corumb·,2011,NA,NA
wiki1594,wikiaves,WA741304,NA,MS,Corumb·,2012,NA,NA
wiki1595,wikiaves,WA3577110,NA,MS,Corumb·,2019,NA,NA
wiki1596,wikiaves,WA1981013,NA,MS,Corumb·,2015,NA,NA
wiki1597,wikiaves,WA963467,NA,MS,Corumb·,2013,NA,NA
wiki1598,wikiaves,WA2831260,NA,MS,Corumb·,2017,NA,NA
wiki1599,wikiaves,WA1910419,NA,MS,Corumb·,2015,NA,NA
wiki1600,wikiaves,WA3889653,NA,MS,Corumb·,2013,NA,NA
wiki1601,wikiaves,WA348321,NA,MS,Corumb·,2008,NA,NA
wiki1602,wikiaves,WA3894036,NA,MS,Corumb·,2015,NA,NA
wiki1603,wikiaves,WA2732205,NA,MS,Corumb·,1999,NA,NA
wiki1604,wikiaves,WA237838,NA,MS,Corumb·,2007,NA,NA
wiki1605,wikiaves,WA3843559,NA,MS,Corumb·,2020,NA,NA
wiki1606,wikiaves,WA3274583,NA,MS,Corumb·,2018,NA,NA
wiki1607,wikiaves,WA634279,NA,MS,Corumb·,2012,NA,NA
wiki1608,wikiaves,WA2406225,NA,MS,Corumb·,2016,NA,NA
wiki1609,wikiaves,WA3850562,NA,MS,Corumb·,2019,NA,NA
wiki1610,wikiaves,WA1825444,NA,MS,Corumb·,2015,NA,NA
wiki1611,wikiaves,WA2864991,NA,MS,Corumb·,2018,NA,NA
wiki1612,wikiaves,WA962648,NA,MS,Corumb·,2013,NA,NA
wiki1613,wikiaves,WA2938551,NA,MS,Corumb·,2018,NA,NA
wiki1614,wikiaves,WA2421006,NA,MS,Corumb·,2016,NA,NA
wiki1615,wikiaves,WA2356728,NA,MS,Corumb·,2016,NA,NA
wiki1616,wikiaves,WA3018775,NA,MS,Corumb·,2018,NA,NA
wiki1617,wikiaves,WA401636,NA,MS,Corumb·,2011,NA,NA
wiki1618,wikiaves,WA3577114,NA,MS,Corumb·,2019,NA,NA
wiki1619,wikiaves,WA446775,NA,MS,Corumb·,2011,NA,NA
wiki1620,wikiaves,WA258305,NA,MS,Corumb·,2008,NA,NA
wiki1621,wikiaves,WA1044611,NA,MS,Corumb·,2010,NA,NA
wiki1622,wikiaves,WA3593147,NA,MS,Corumb·,2019,NA,NA
wiki1623,wikiaves,WA904037,NA,MS,Corumb·,2012,NA,NA
wiki1624,wikiaves,WA2309948,NA,MS,Corumb·,2016,NA,NA
wiki1625,wikiaves,WA2298697,NA,MS,Corumb·,2016,NA,NA
wiki1626,wikiaves,WA2406222,NA,MS,Corumb·,2016,NA,NA
wiki1627,wikiaves,WA2707145,NA,MS,Corumb·,2017,NA,NA
wiki1628,wikiaves,WA348320,NA,MS,Corumb·,2008,NA,NA
wiki1629,wikiaves,WA2420526,NA,MS,Corumb·,2016,NA,NA
wiki1630,wikiaves,WA2011606,NA,MS,Corumb·,2014,NA,NA
wiki1631,wikiaves,WA2157655,NA,MS,Corumb·,2016,NA,NA
wiki1632,wikiaves,WA3760541,NA,MS,Corumb·,2019,NA,NA
wiki1633,wikiaves,WA3502880,NA,MS,Corumb·,2019,NA,NA
wiki1634,wikiaves,WA379716,NA,MS,Corumb·,2008,NA,NA
wiki1635,wikiaves,WA3513895,NA,MS,Corumb·,2019,NA,NA
wiki1636,wikiaves,WA1118304,NA,MS,Corumb·,2013,NA,NA
wiki1637,wikiaves,WA2659423,NA,MS,Corumb·,2014,NA,NA
wiki1638,wikiaves,WA409522,NA,MS,Corumb·,2011,NA,NA
wiki1639,wikiaves,WA207035,NA,MS,Corumb·,2010,NA,NA
wiki1640,wikiaves,WA2046011,NA,MS,Corumb·,2016,NA,NA
wiki1641,wikiaves,WA3366178,NA,MS,Corumb·,2018,NA,NA
wiki1642,wikiaves,WA3854293,NA,MS,Corumb·,2019,NA,NA
wiki1643,wikiaves,WA2707144,NA,MS,Corumb·,2017,NA,NA
wiki1644,wikiaves,WA3711782,NA,MS,Corumb·,2020,NA,NA
wiki1645,wikiaves,WA3873002,NA,MS,Corumb·,2017,NA,NA
wiki1646,wikiaves,WA931642,NA,MS,Corumb·,2012,NA,NA
wiki1647,wikiaves,WA1915113,NA,MS,Corumb·,2013,NA,NA
wiki1648,wikiaves,WA1363384,NA,MS,Corumb·,2014,NA,NA
wiki1649,wikiaves,WA2372588,NA,MS,Corumb·,2016,NA,NA
wiki1650,wikiaves,WA3889672,NA,MS,Corumb·,2013,NA,NA
